Name,Specialties,Gender,Language,Video_Visit,City,Zipcode,Total_Reviews,Overall_Ratings,Wait_Time_Score,Manner_Score,Level_1,Level_2,Doc_Urls
"Dr. Lloyd Klausner, DMD",Surgeon,Male,English,False,New York,10019,13.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/dentist/lloyd-klausner-dmd-170139
"Dr. Mark Gorny, MD",Internist,Male,English,True,New York,,10.0,5.0,4.78,5.0,0,0,https://www.zocdoc.com/doctor/mark-gorny-md-182511
"Dr. Mark Gorny, MD",General Doctor,Male,English,True,New York,,10.0,5.0,4.78,5.0,1,0,https://www.zocdoc.com/doctor/mark-gorny-md-182511
"Dr. Juliya Fisher, MD",Dermatologist,Female,English,True,New York,10022,59.0,4.92,4.51,4.92,0,0,https://www.zocdoc.com/doctor/juliya-fisher-md-290336
"Dr. Juliya Fisher, MD",Dermatologist,Female,Russian,True,New York,10022,59.0,4.92,4.51,4.92,0,1,https://www.zocdoc.com/doctor/juliya-fisher-md-290336
"Dr. David Zipkowitz, DMD",Dentist,Male,English,False,New York,10003,282.0,4.83,4.77,4.89,0,0,https://www.zocdoc.com/dentist/david-zipkowitz-dmd-25909
"Dr. David Zipkowitz, DMD",Dentist,Male,Spanish,False,New York,10003,282.0,4.83,4.77,4.89,0,1,https://www.zocdoc.com/dentist/david-zipkowitz-dmd-25909
"Dr. Brian Coakley, MD",Surgeon,Male,English,False,New York,10029,,,,,0,0,https://www.zocdoc.com/doctor/brian-coakley-md-243629
"Dr. Wilson Sze, OD",Eye Doctor,Male,English,False,Brooklyn,11220,30.0,5.0,4.97,5.0,0,0,https://www.zocdoc.com/doctor/wilson-sze-od-216313
"Dr. Wilson Sze, OD",Eye Doctor,Male,Chinese (Cantonese),False,Brooklyn,11220,30.0,5.0,4.97,5.0,0,1,https://www.zocdoc.com/doctor/wilson-sze-od-216313
"Dr. Jordan Reich, DDS",Dentist,Male,English,False,New York,10012,52.0,4.63,4.71,4.75,0,0,https://www.zocdoc.com/dentist/jordan-reich-dds-186629
"Dr. Jordan Reich, DDS",Dentist,Male,Spanish,False,New York,10012,52.0,4.63,4.71,4.75,0,1,https://www.zocdoc.com/dentist/jordan-reich-dds-186629
"Dr. Gary Goldman, MD",OB-GYN,Male,English,False,New York,10128,18.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/gary-goldman-md-245138
"Dr. William Gilson, MD",Psychiatrist,Male,English,True,New York,10011,44.0,4.93,5.0,4.93,0,0,https://www.zocdoc.com/doctor/william-gilson-md-65456
"Dr. Lynn Mailloux, MD, FACC",Cardiologist,Female,English,False,New York,,229.0,4.9,4.75,4.9,0,0,https://www.zocdoc.com/doctor/lynn-mailloux-md-facc-286510
"Shahreen Awal, LMHC",Therapist,Female,English,True,New York,10001,19.0,4.84,5.0,4.8,0,0,https://www.zocdoc.com/professional/shahreen-awal-lmhc-296265
"Dr. Eric J. Moskowitz, MD",Surgeon,Male,English,True,Brooklyn,,32.0,4.72,4.42,4.81,0,0,https://www.zocdoc.com/doctor/eric-j-moskowitz-md-289201
"Dr. Eric J. Moskowitz, MD", Urologist,Male,English,True,Brooklyn,,32.0,4.72,4.42,4.81,1,0,https://www.zocdoc.com/doctor/eric-j-moskowitz-md-289201
"Dr. Andrea Cambria, DDS, FAGD",Dentist,Female,English,False,New York,10016,159.0,4.86,4.69,4.92,0,0,https://www.zocdoc.com/dentist/andrea-cambria-dds-fagd-134650
"Dr. Thomas Gould, MD",Gastroenterologist,Male,English,False,New York,10034,102.0,4.72,3.94,4.7,0,0,https://www.zocdoc.com/doctor/thomas-gould-md-66043
"Dr. Thomas Gould, MD",Gastroenterologist,Male,French,False,New York,10034,102.0,4.72,3.94,4.7,0,1,https://www.zocdoc.com/doctor/thomas-gould-md-66043
"Dr. Thomas Gould, MD",Gastroenterologist,Male,Spanish,False,New York,10034,102.0,4.72,3.94,4.7,0,2,https://www.zocdoc.com/doctor/thomas-gould-md-66043
"Dr. Thomas Davenport, MD, FACS",Surgeon,Male,English,True,New York,,14.0,5.0,4.23,5.0,0,0,https://www.zocdoc.com/doctor/thomas-davenport-md-facs-118302
"Dr. Irwin Medina, DDS",Dentist,Male,English,False,New York,10075,105.0,4.88,4.86,4.94,0,0,https://www.zocdoc.com/dentist/irwin-medina-dds-132716
"Dr. Irwin Medina, DDS",Dentist,Male,Spanish,False,New York,10075,105.0,4.88,4.86,4.94,0,1,https://www.zocdoc.com/dentist/irwin-medina-dds-132716
"Dr. Irwin Medina, DDS",Specialist,Male,English,False,New York,10075,105.0,4.88,4.86,4.94,2,0,https://www.zocdoc.com/dentist/irwin-medina-dds-132716
"Dr. Irwin Medina, DDS",Specialist,Male,Spanish,False,New York,10075,105.0,4.88,4.86,4.94,2,1,https://www.zocdoc.com/dentist/irwin-medina-dds-132716
"Dr. Elizaveta Tikhonova, MD",General Doctor,Female,English,True,New York,,228.0,4.85,4.76,4.89,0,0,https://www.zocdoc.com/doctor/elizaveta-tikhonova-md-104774
"Dr. Elizaveta Tikhonova, MD",General Doctor,Female,Russian,True,New York,,228.0,4.85,4.76,4.89,0,1,https://www.zocdoc.com/doctor/elizaveta-tikhonova-md-104774
"Dr. Ashi Adamjee, DDS",Dentist,Female,English,False,New York,10128,37.0,4.89,4.91,4.94,0,0,https://www.zocdoc.com/dentist/ashi-adamjee-dds-97934
"Dr. Scott Rubenstein, DPM",Podiatrist,Male,English,True,New York,10003,226.0,4.91,4.68,4.95,0,0,https://www.zocdoc.com/doctor/scott-rubenstein-dpm-3318
"Dr. William li, MD",Specialist,Male,English,False,New York,10025,18.0,4.5,4.67,4.47,0,0,https://www.zocdoc.com/doctor/william-li-md-284059
"Dr. My-Hanh Vu, OD",Eye Doctor,Female,English,False,New York,10001,396.0,4.86,4.47,4.91,0,0,https://www.zocdoc.com/doctor/my-hanh-vu-od-186148
"Dr. Jin Yip Chiu, OD",Eye Doctor,Male,English,False,Brooklyn,11226,30.0,4.9,4.31,4.85,0,0,https://www.zocdoc.com/doctor/jin-yip-chiu-od-296965
"Dr. Mary Chaglassian, MD",Internist,Female,English,True,New York,10022,54.0,4.69,4.46,4.74,0,0,https://www.zocdoc.com/doctor/mary-chaglassian-md-246053
"Dr. Mary Chaglassian, MD",Internist,Female,French,True,New York,10022,54.0,4.69,4.46,4.74,0,1,https://www.zocdoc.com/doctor/mary-chaglassian-md-246053
"Dr. Mary Chaglassian, MD",Internist,Female,Greek,True,New York,10022,54.0,4.69,4.46,4.74,0,2,https://www.zocdoc.com/doctor/mary-chaglassian-md-246053
"Dr. Mary Chaglassian, MD",Internist,Female,Armenian,True,New York,10022,54.0,4.69,4.46,4.74,0,3,https://www.zocdoc.com/doctor/mary-chaglassian-md-246053
"Dr. Harvey L. Katz, DPM",Podiatrist,Male,English,False,New York,10038,28.0,4.29,4.64,4.54,0,0,https://www.zocdoc.com/doctor/harvey-l-katz-dpm-96613
"Lauren Minchen, RD, CDN, MPH",Nutritionist,Female,English,True,New York,,343.0,4.88,4.94,4.94,0,0,https://www.zocdoc.com/doctor/lauren-minchen-rd-cdn-mph-48859
"Dr. Nancy Chen, MD",Gastroenterologist,Female,English,False,Brooklyn,11235,51.0,4.92,4.46,4.94,0,0,https://www.zocdoc.com/doctor/nancy-chen-md-255788
"Dr. Nancy Chen, MD",Gastroenterologist,Female,Chinese (Mandarin),False,Brooklyn,11235,51.0,4.92,4.46,4.94,0,1,https://www.zocdoc.com/doctor/nancy-chen-md-255788
"Dr. Nancy Chen, MD",Gastroenterologist,Female,Chinese (Shanghainese),False,Brooklyn,11235,51.0,4.92,4.46,4.94,0,2,https://www.zocdoc.com/doctor/nancy-chen-md-255788
"Dr. Nancy Chen, MD",Internist,Female,English,False,Brooklyn,11235,51.0,4.92,4.46,4.94,1,0,https://www.zocdoc.com/doctor/nancy-chen-md-255788
"Dr. Nancy Chen, MD",Internist,Female,Chinese (Mandarin),False,Brooklyn,11235,51.0,4.92,4.46,4.94,1,1,https://www.zocdoc.com/doctor/nancy-chen-md-255788
"Dr. Nancy Chen, MD",Internist,Female,Chinese (Shanghainese),False,Brooklyn,11235,51.0,4.92,4.46,4.94,1,2,https://www.zocdoc.com/doctor/nancy-chen-md-255788
"Dr. Ranga Chelva Krishna, MD",Neurologist,Male,English,False,Bronx,10461,181.0,4.4,3.47,4.42,0,0,https://www.zocdoc.com/doctor/ranga-chelva-krishna-md-114980
"Dr. Stuart Silverman, MD",Psychiatrist,Male,English,True,New York,,3.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/stuart-silverman-md-297401
"Dr. Naleesa Lee, DDS",Dentist,Female,English,False,New York,10016,,,,,0,0,https://www.zocdoc.com/dentist/naleesa-lee-dds-294275
"Sari Kaplan, PhD",Psychologist,Female,English,False,New York,10016,19.0,4.84,4.95,4.89,0,0,https://www.zocdoc.com/doctor/sari-kaplan-phd-54772
"Sari Kaplan, PhD",Psychologist,Female,Spanish,False,New York,10016,19.0,4.84,4.95,4.89,0,1,https://www.zocdoc.com/doctor/sari-kaplan-phd-54772
"Georgio Baylouny, PT, DPT, OCS",Therapist,Male,English,True,New York,10011,25.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/georgio-baylouny-pt-dpt-ocs-257087
"Craig Belkin, PT",Therapist,Male,English,False,Brooklyn,11234,93.0,4.9,4.41,4.93,0,0,https://www.zocdoc.com/professional/craig-belkin-pt-40288
"Craig Belkin, PT",Therapist,Male,Spanish,False,Brooklyn,11234,93.0,4.9,4.41,4.93,0,1,https://www.zocdoc.com/professional/craig-belkin-pt-40288
"Dr. Kuhali Kundu, DO",OB-GYN,Female,English,True,Astoria,,173.0,4.94,4.59,4.92,0,0,https://www.zocdoc.com/doctor/kuhali-kundu-do-261722
"Dr. Linda Melethil, DO",General Doctor,Female,English,True,Brooklyn,,748.0,4.96,4.76,4.98,0,0,https://www.zocdoc.com/doctor/linda-melethil-do-292629
"Dr. Erin Koprince, DPM",Podiatrist,Female,English,False,New York,10006,82.0,4.98,4.82,4.99,0,0,https://www.zocdoc.com/doctor/erin-koprince-dpm-288999
"Dr. Gila Lerman, DDS",Dentist,Female,English,False,New York,10019,3.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/dentist/gila-lerman-dds-292647
"Dr. Anthony Jahn, MD",Otolaryngologist,Male,English,True,New York,,488.0,4.86,4.32,4.89,1,0,https://www.zocdoc.com/doctor/anthony-jahn-md-3329
"Dr. Omid Nikrouz, MD",Internist,Male,English,True,New York,10022,1527.0,4.69,4.56,4.75,0,0,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",Internist,Male,Spanish,True,New York,10022,1527.0,4.69,4.56,4.75,0,1,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",Internist,Male,Hebrew,True,New York,10022,1527.0,4.69,4.56,4.75,0,2,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",Internist,Male,Farsi,True,New York,10022,1527.0,4.69,4.56,4.75,0,3,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",General Doctor,Male,English,True,New York,10022,1527.0,4.69,4.56,4.75,1,0,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",General Doctor,Male,Spanish,True,New York,10022,1527.0,4.69,4.56,4.75,1,1,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",General Doctor,Male,Hebrew,True,New York,10022,1527.0,4.69,4.56,4.75,1,2,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Omid Nikrouz, MD",General Doctor,Male,Farsi,True,New York,10022,1527.0,4.69,4.56,4.75,1,3,https://www.zocdoc.com/doctor/omid-nikrouz-md-90547
"Dr. Junior Omar Gabriel, DPM",Podiatrist,Male,English,False,New York,10010,59.0,4.39,4.45,4.55,0,0,https://www.zocdoc.com/doctor/junior-omar-gabriel-dpm-141975
"Dr. Jay E. Weissbluth, MD",Gastroenterologist,Male,English,False,Brooklyn,11221,44.0,4.66,4.07,4.66,0,0,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Gastroenterologist,Male,Spanish,False,Brooklyn,11221,44.0,4.66,4.07,4.66,0,1,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Gastroenterologist,Male,Russian,False,Brooklyn,11221,44.0,4.66,4.07,4.66,0,2,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Gastroenterologist,Male,,False,Brooklyn,11221,44.0,4.66,4.07,4.66,0,3,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Internist,Male,English,False,Brooklyn,11221,44.0,4.66,4.07,4.66,1,0,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Internist,Male,Spanish,False,Brooklyn,11221,44.0,4.66,4.07,4.66,1,1,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Internist,Male,Russian,False,Brooklyn,11221,44.0,4.66,4.07,4.66,1,2,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Jay E. Weissbluth, MD",Internist,Male,,False,Brooklyn,11221,44.0,4.66,4.07,4.66,1,3,https://www.zocdoc.com/doctor/jay-e-weissbluth-md-115931
"Dr. Dmitriy Kuznetsov, DDS",Dentist,Male,English,False,New York,10003,139.0,4.87,4.83,4.89,0,0,https://www.zocdoc.com/dentist/dmitriy-kuznetsov-dds-149478
"Dr. Dmitriy Kuznetsov, DDS",Dentist,Male,Russian,False,New York,10003,139.0,4.87,4.83,4.89,0,1,https://www.zocdoc.com/dentist/dmitriy-kuznetsov-dds-149478
"Dr. Matthew Hashimoto, DDS",Dentist,Male,English,False,New York,10036,8.0,5.0,4.63,4.75,0,0,https://www.zocdoc.com/dentist/matthew-hashimoto-dds-285687
"Dr. Akwasi Achampong, DO",Internist,Male,English,False,Elmont,11003,15.0,4.47,3.36,4.57,0,0,https://www.zocdoc.com/doctor/akwasi-achampong-do-154276
"Dr. Akwasi Achampong, DO",General Doctor,Male,English,False,Elmont,11003,15.0,4.47,3.36,4.57,1,0,https://www.zocdoc.com/doctor/akwasi-achampong-do-154276
"Jeannette Stern, LCSW",Therapist,Female,English,True,New York,10024,,,,,0,0,https://www.zocdoc.com/professional/jeannette-stern-lcsw-298268
"Dr. Kathy Feng, AuD",Audiologist,Female,English,False,Brooklyn,11220,19.0,4.95,4.79,5.0,0,0,https://www.zocdoc.com/doctor/kathy-feng-aud-40612
"Dr. Kathy Feng, AuD",Audiologist,Female,Chinese (Mandarin),False,Brooklyn,11220,19.0,4.95,4.79,5.0,0,1,https://www.zocdoc.com/doctor/kathy-feng-aud-40612
"Dr. Kathy Feng, AuD",Audiologist,Female,Chinese (Cantonese),False,Brooklyn,11220,19.0,4.95,4.79,5.0,0,2,https://www.zocdoc.com/doctor/kathy-feng-aud-40612
"Dr. Johanna Youner, DPM",Podiatrist,Female,English,False,New York,10016,95.0,4.93,4.41,4.91,0,0,https://www.zocdoc.com/doctor/johanna-youner-dpm-163269
"Dr. Ambrose Pipia, MD",General Doctor,Male,English,False,Astoria,11103,19.0,4.79,4.5,4.79,0,0,https://www.zocdoc.com/doctor/ambrose-pipia-md-285101
"Erik Hofmann, PT, MPT",Therapist,Male,nan,True,Larchmont,10538,13.0,5.0,4.85,5.0,0,0,https://www.zocdoc.com/professional/erik-hofmann-pt-mpt-114465
"Dr. John Pagano, OD",Eye Doctor,Male,English,False,New York,10007,,5.0,4.67,5.0,0,0,https://www.zocdoc.com/doctor/john-pagano-od-292858
"Dr. Engracio Cortes, MD, FACP",Oncologist,Male,English,False,Bayside,11361,9.0,4.89,4.56,4.56,0,0,https://www.zocdoc.com/doctor/engracio-cortes-md-facp-287873
"Yuhe Hu, NP",Nurse Practitioner,Female,English,True,Flushing,,,5.0,4.25,4.88,0,0,https://www.zocdoc.com/doctor/yuhe-hu-np-283776
"Yuhe Hu, NP",Nurse Practitioner,Female,Chinese (Mandarin),True,Flushing,,,5.0,4.25,4.88,0,1,https://www.zocdoc.com/doctor/yuhe-hu-np-283776
"Jessica Orchier, NP",Nurse Practitioner,Female,English,False,Brooklyn,,63.0,4.44,4.15,4.42,0,0,https://www.zocdoc.com/doctor/jessica-orchier-np-290120
"Jessica Orchier, NP",Nurse Practitioner,Female,Hebrew,False,Brooklyn,,63.0,4.44,4.15,4.42,0,1,https://www.zocdoc.com/doctor/jessica-orchier-np-290120
"Dr. Sheetal Deo, DO",Physiatrist,Female,English,False,New York,10016,9.0,5.0,4.89,5.0,0,0,https://www.zocdoc.com/doctor/sheetal-deo-do-286332
"Dr. Mitchell Shear, MD",Internist,Male,English,False,Bronx,10467,305.0,4.42,4.12,4.46,0,0,https://www.zocdoc.com/doctor/mitchell-shear-md-55449
"Dr. Mitchell Shear, MD",General Doctor,Male,English,False,Bronx,10467,305.0,4.42,4.12,4.46,1,0,https://www.zocdoc.com/doctor/mitchell-shear-md-55449
"Dr. Lisa Ellman-Grunther, MD",Allergist,Female,English,True,New York,10006,305.0,4.92,4.51,4.95,0,0,https://www.zocdoc.com/doctor/lisa-ellman-grunther-md-239434
"Dr. Edward Shalts, MD",Psychiatrist,Male,English,False,New York,10007,282.0,4.4,4.72,4.41,0,0,https://www.zocdoc.com/doctor/edward-shalts-md-177609
"Dr. Edward Shalts, MD",Psychiatrist,Male,Russian,False,New York,10007,282.0,4.4,4.72,4.41,0,1,https://www.zocdoc.com/doctor/edward-shalts-md-177609
"Dr. Todd Koppel, MD",Specialist,Male,English,True,NY,10019,8.0,5.0,4.75,4.88,0,0,https://www.zocdoc.com/doctor/todd-koppel-md-220412
"Dr. Todd Koppel, MD",Specialist,Male,Spanish,True,NY,10019,8.0,5.0,4.75,4.88,0,1,https://www.zocdoc.com/doctor/todd-koppel-md-220412
"Dr. Gregory Montalbano, MD",Surgeon,Male,English,False,New York,10006,329.0,4.73,4.08,4.72,0,0,https://www.zocdoc.com/doctor/gregory-montalbano-md-1782
"Dr. Gregory Montalbano, MD",Specialist,Male,English,False,New York,10006,329.0,4.73,4.08,4.72,1,0,https://www.zocdoc.com/doctor/gregory-montalbano-md-1782
"Dr. Warren Appleman, MD",Eye Doctor,Male,English,False,Brooklyn,11223,220.0,4.76,4.46,4.79,0,0,https://www.zocdoc.com/doctor/warren-appleman-md-26400
"Wei-Chun (Vivi) Hua, PsyD",Psychologist,Female,English,True,New York,,5.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/wei-chun-vivi-hua-psyd-209811
"Wei-Chun (Vivi) Hua, PsyD",Psychologist,Female,Chinese (Mandarin),True,New York,,5.0,5.0,5.0,5.0,0,1,https://www.zocdoc.com/doctor/wei-chun-vivi-hua-psyd-209811
"Sydney Horn-Klein, MA",Audiologist,Female,nan,False,New York,10024,1.0,4.0,4.0,4.0,0,0,https://www.zocdoc.com/doctor/sydney-horn-klein-ma-282972
"Dr. Huyen Le, DDS",Dentist,Female,English,False,New York,10001,143.0,4.71,4.55,4.78,0,0,https://www.zocdoc.com/dentist/huyen-le-dds-162171
"Dr. Isaac Namdar, MD, FACS",Surgeon,Male,English,True,New York,,916.0,4.81,4.63,4.82,0,0,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Surgeon,Male,Spanish,True,New York,,916.0,4.81,4.63,4.82,0,1,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Surgeon,Male,Hebrew,True,New York,,916.0,4.81,4.63,4.82,0,2,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Surgeon,Male,Farsi,True,New York,,916.0,4.81,4.63,4.82,0,3,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS", Ear,Male,English,True,New York,,916.0,4.81,4.63,4.82,1,0,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS", Ear,Male,Spanish,True,New York,,916.0,4.81,4.63,4.82,1,1,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS", Ear,Male,Hebrew,True,New York,,916.0,4.81,4.63,4.82,1,2,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS", Ear,Male,Farsi,True,New York,,916.0,4.81,4.63,4.82,1,3,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Otolaryngologist,Male,English,True,New York,,916.0,4.81,4.63,4.82,2,0,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Otolaryngologist,Male,Spanish,True,New York,,916.0,4.81,4.63,4.82,2,1,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Otolaryngologist,Male,Hebrew,True,New York,,916.0,4.81,4.63,4.82,2,2,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Isaac Namdar, MD, FACS",Otolaryngologist,Male,Farsi,True,New York,,916.0,4.81,4.63,4.82,2,3,https://www.zocdoc.com/doctor/isaac-namdar-md-facs-6501
"Dr. Craig Baldenhofer, MD",Surgeon,Male,English,True,New York,10001,44.0,4.86,4.79,4.87,0,0,https://www.zocdoc.com/doctor/craig-baldenhofer-md-37773
"Joannie Campuzano, LAc",Acupuncturist,Female,English,False,New York,10038,16.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/joannie-campuzano-lac-280422
"Joannie Campuzano, LAc",Acupuncturist,Female,Spanish,False,New York,10038,16.0,5.0,5.0,5.0,0,1,https://www.zocdoc.com/doctor/joannie-campuzano-lac-280422
"Dr. James Kim, OD, FAAO",Eye Doctor,Male,English,False,Brooklyn,11206,401.0,4.69,4.6,4.7,0,0,https://www.zocdoc.com/doctor/james-kim-od-faao-136487
"Dr. James Kim, OD, FAAO",Eye Doctor,Male,Spanish,False,Brooklyn,11206,401.0,4.69,4.6,4.7,0,1,https://www.zocdoc.com/doctor/james-kim-od-faao-136487
"Dr. James Kim, OD, FAAO",Eye Doctor,Male,Japanese,False,Brooklyn,11206,401.0,4.69,4.6,4.7,0,2,https://www.zocdoc.com/doctor/james-kim-od-faao-136487
"Dr. James Kim, OD, FAAO",Eye Doctor,Male,Korean,False,Brooklyn,11206,401.0,4.69,4.6,4.7,0,3,https://www.zocdoc.com/doctor/james-kim-od-faao-136487
"Dr. Michael Smith, MD",Specialist,Male,English,True,New York,,,,,,0,0,https://www.zocdoc.com/doctor/michael-smith-md-297495
"Dr. Michael Smith, MD",Surgeon,Male,English,True,New York,,,,,,1,0,https://www.zocdoc.com/doctor/michael-smith-md-297495
"Abigail Smul, DPT",Therapist,Female,English,True,Brooklyn,11238,,,,,0,0,https://www.zocdoc.com/professional/abigail-smul-dpt-292819
"Dr. Wayne Sebastiano, MD",General Doctor,Male,English,False,Baldwin,11510,313.0,4.42,3.84,4.49,0,0,https://www.zocdoc.com/doctor/wayne-sebastiano-md-451
"Dr. Wayne Sebastiano, MD",General Doctor,Male,Italian,False,Baldwin,11510,313.0,4.42,3.84,4.49,0,1,https://www.zocdoc.com/doctor/wayne-sebastiano-md-451
"Dr. Raphael Rosenbaum, MD",Specialist,Male,English,False,Brooklyn,11219,204.0,4.66,3.99,4.68,0,0,https://www.zocdoc.com/doctor/raphael-rosenbaum-md-17678
"Dr. Raphael Rosenbaum, MD",Specialist,Male,Hebrew,False,Brooklyn,11219,204.0,4.66,3.99,4.68,0,1,https://www.zocdoc.com/doctor/raphael-rosenbaum-md-17678
"Dr. Raphael Rosenbaum, MD",Specialist,Male,Yiddish,False,Brooklyn,11219,204.0,4.66,3.99,4.68,0,2,https://www.zocdoc.com/doctor/raphael-rosenbaum-md-17678
"Dr. Raphael Rosenbaum, MD",Eye Doctor,Male,English,False,Brooklyn,11219,204.0,4.66,3.99,4.68,1,0,https://www.zocdoc.com/doctor/raphael-rosenbaum-md-17678
"Dr. Raphael Rosenbaum, MD",Eye Doctor,Male,Hebrew,False,Brooklyn,11219,204.0,4.66,3.99,4.68,1,1,https://www.zocdoc.com/doctor/raphael-rosenbaum-md-17678
"Dr. Raphael Rosenbaum, MD",Eye Doctor,Male,Yiddish,False,Brooklyn,11219,204.0,4.66,3.99,4.68,1,2,https://www.zocdoc.com/doctor/raphael-rosenbaum-md-17678
"Dr. Lev Kalika, DC",Chiropractor,Male,English,False,New York,10036,59.0,4.85,4.86,4.88,0,0,https://www.zocdoc.com/professional/lev-kalika-dc-45919
"Dr. Lev Kalika, DC",Chiropractor,Male,Russian,False,New York,10036,59.0,4.85,4.86,4.88,0,1,https://www.zocdoc.com/professional/lev-kalika-dc-45919
"Dr. Lev Kalika, DC",Chiropractor,Male,Czech,False,New York,10036,59.0,4.85,4.86,4.88,0,2,https://www.zocdoc.com/professional/lev-kalika-dc-45919
"Dr. Lev Kalika, DC",Chiropractor,Male,Slovak,False,New York,10036,59.0,4.85,4.86,4.88,0,3,https://www.zocdoc.com/professional/lev-kalika-dc-45919
"Dr. Valery Dronsky, MD, FACS",Surgeon,Male,English,False,New York,10021,41.0,4.95,4.85,4.93,0,0,https://www.zocdoc.com/doctor/valery-dronsky-md-facs-194449
"Dr. Glenn Donovan, MD",Podiatrist,Male,English,False,Brooklyn,11211,15.0,4.73,4.47,5.0,0,0,https://www.zocdoc.com/doctor/glenn-donovan-md-283740
"Dr. Glenn Donovan, MD",Podiatrist,Male,Spanish,False,Brooklyn,11211,15.0,4.73,4.47,5.0,0,1,https://www.zocdoc.com/doctor/glenn-donovan-md-283740
"Dr. Glenn Donovan, MD",Podiatrist,Male,Russian,False,Brooklyn,11211,15.0,4.73,4.47,5.0,0,2,https://www.zocdoc.com/doctor/glenn-donovan-md-283740
"Dr. Glenn Donovan, MD",Podiatrist,Male,Ukrainian,False,Brooklyn,11211,15.0,4.73,4.47,5.0,0,3,https://www.zocdoc.com/doctor/glenn-donovan-md-283740
"Dr. Nefertiti Childrey, DO",Surgeon,Female,English,True,New York,10019,69.0,4.94,4.46,4.94,0,0,https://www.zocdoc.com/doctor/nefertiti-childrey-do-277478
"Dr. Nefertiti Childrey, DO", Urologist,Female,English,True,New York,10019,69.0,4.94,4.46,4.94,1,0,https://www.zocdoc.com/doctor/nefertiti-childrey-do-277478
"Dr. Dorsay Nia, DDS",Dentist,Female,English,False,New York,10013,,5.0,,,0,0,https://www.zocdoc.com/dentist/dorsay-nia-dds-293749
"Dr. Charles Nicolai, DC",Chiropractor,Male,English,False,New York,10006,74.0,4.93,4.86,4.94,0,0,https://www.zocdoc.com/doctor/charles-nicolai-dc-72980
"Maryann Foster, LCSW-R, MSW",Therapist,Female,English,True,New York,,5.0,4.8,5.0,5.0,0,0,https://www.zocdoc.com/professional/maryann-foster-lcsw-r-msw-297667
"Dr. Anthony Pagano, DDS",Dentist,Male,English,False,Bronx,10461,127.0,4.94,4.97,4.98,0,0,https://www.zocdoc.com/dentist/anthony-pagano-dds-103990
"Dr. Mark Sharobeem, DPM",Podiatrist,Male,English,True,New York,10004,113.0,4.65,4.76,4.66,0,0,https://www.zocdoc.com/doctor/mark-sharobeem-dpm-236531
