"Dr. Emily Kus, OD",Optometrist,Female,English,"New York, NY",10036,4.78,27 reviews,4.55,5.00,False,https://www.zocdoc.com/doctor/emily-kus-od-287651
"Dr. Alexander Mayer, DO","Interventional Cardiologist, Cardiologist",Male,"English
Russian","New York, NY",None,5.00,13 reviews,4.22,4.89,True,https://www.zocdoc.com/doctor/alexander-mayer-do-249270
"Dr. Peter Gorevic, MD",Rheumatologist,Male,"English
French","New York, NY",None,5.00,11 reviews,4.70,5.00,True,https://www.zocdoc.com/doctor/peter-gorevic-md-182391
"Dr. Elizabeth Anto, MD",Psychiatrist,Female,English,"New York, NY",10016,5.00,14 reviews,4.92,5.00,False,https://www.zocdoc.com/doctor/elizabeth-anto-md-177951
"Dina DiCenso, NP, FNP","Family Nurse Practitioner, Nurse Practitioner",Female,"English
Spanish","Brooklyn, NY",11206,4.88,72 reviews,4.93,4.90,False,https://www.zocdoc.com/doctor/dina-dicenso-np-fnp-240125
"Marjorie (Margie) Navarro, LAc",Acupuncturist,Female,English,"New York, NY",10011,5.00,6 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/marjorie-margie-navarro-lac-287913
"Dr. Kristen Ho, DDS",Dentist,Female,"English
Korean","Scarsdale, NY",10583,5.00,4 reviews,5.00,5.00,False,https://www.zocdoc.com/dentist/kristen-ho-dds-294209
"Dr. Larry Cohen, DPM",Podiatrist,Male,"English
Spanish
Polish","New York, NY",10036,4.78,127 reviews,4.81,4.83,False,https://www.zocdoc.com/doctor/larry-cohen-dpm-69196
"Dr. Wen Li-Cavallo, DDS","Dentist, Cosmetic Dentist",Female,"English
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",10013,4.91,313 reviews,4.74,4.93,False,https://www.zocdoc.com/dentist/wen-li-cavallo-dds-16400
"Dr. Jennifer Lynn Kulp, MD",Reproductive Endocrinologist,Female,English,"New York, NY",10019,4.66,29 reviews,3.79,4.71,False,https://www.zocdoc.com/doctor/jennifer-lynn-kulp-md-234341
"Dr. Eric Halejian, DDS",Dentist,Male,English,"Brooklyn, NY",11215,5.00,1 review,5.00,5.00,False,https://www.zocdoc.com/dentist/eric-halejian-dds-291824
"Callie Exas, MS, MPH, RDN",Dietitian,Female,English,"Brooklyn, NY",11201,5.00,7 reviews,5.00,4.86,False,https://www.zocdoc.com/doctor/callie-exas-ms-mph-rdn-286951
"Marina Yanovsky, LAc",Acupuncturist,Female,None,"Staten Island, NY",10306,None,None,None,None,False,https://www.zocdoc.com/doctor/marina-yanovsky-lac-286932
"Dr. Harry Shapiro, MD","Endocrinologist, Internist",Male,"English
Hebrew
Russian
Yiddish","Brooklyn, NY",11235,4.39,412 reviews,4.08,4.37,False,https://www.zocdoc.com/doctor/harry-shapiro-md-29191
"Donna Cavalluzzi, LCSW",Psychotherapist,Female,English,"Brooklyn, NY",11242,5.00,11 reviews,5.00,4.91,True,https://www.zocdoc.com/professional/donna-cavalluzzi-lcsw-241157
"Jordan Karson, LMSW",Psychotherapist,Female,English,"New York, NY",None,None,None,None,None,True,https://www.zocdoc.com/professional/jordan-karson-lmsw-298824
"Dr. Lada Galilova, DO",Primary Care Doctor,Female,English,"New York, NY",10016,4.17,305 reviews,4.11,4.25,False,https://www.zocdoc.com/doctor/lada-galilova-do-280981
"Cecilia Manubay, PT",Physical Therapist,Female,English,"New York, NY",10065,5.00,7 reviews,4.86,5.00,False,https://www.zocdoc.com/professional/cecilia-manubay-pt-235857
"Dr. Michael Choi, OD",Optometrist,Male,"English
Spanish
Korean","Flushing, NY",11354,4.86,7 reviews,4.57,4.86,False,https://www.zocdoc.com/doctor/michael-choi-od-285291
"Dr. Elaine Yee, OD",Optometrist,Female,English,"New York, NY",10029,4.96,750 reviews,4.89,4.96,False,https://www.zocdoc.com/doctor/elaine-yee-od-77173
"Dr. Sung Kim, MD",Vascular Surgeon,Male,"English
Spanish
Korean
Chinese (Mandarin)","New York, NY",10029,None,None,None,None,False,https://www.zocdoc.com/doctor/sung-kim-md-243948
"Dr. Leesa Galatz, MD","Shoulder & Elbow Surgeon, Orthopedic Surgeon",Female,English,"New York, NY",None,4.74,35 reviews,4.21,4.76,True,https://www.zocdoc.com/doctor/leesa-galatz-md-154799
"Dr. Richard Koffler, MD",Physiatrist,Male,English,"New York, NY",10006,5.00,2 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/richard-koffler-md-294253
"Dr. Alexander Storch, MD",Psychiatrist,Male,English,"New York, NY",None,5.00,3 reviews,5.00,5.00,True,https://www.zocdoc.com/doctor/alexander-storch-md-289189
"Dr. David Hershkowitz, DMD",Dentist,Male,English,"Oakland Gardens, NY",11364,4.57,21 reviews,4.76,4.86,False,https://www.zocdoc.com/dentist/david-hershkowitz-dmd-145899
"Dr. Julie Nissim, DO",Primary Care Doctor,Female,"English
French
Arabic","New York, NY",10003,4.96,515 reviews,4.67,4.95,False,https://www.zocdoc.com/doctor/julie-nissim-do-63645
"Dr. Ezra Cohen, OD",Optometrist,Male,"English
Spanish
Hebrew
Italian","Brooklyn, NY",11224,4.56,52 reviews,3.98,4.58,False,https://www.zocdoc.com/doctor/ezra-cohen-od-30617
"Donna Dilmanian Peri, PsyD",Psychologist,Female,English,"New York, NY",10010,None,None,None,None,False,https://www.zocdoc.com/doctor/donna-dilmanian-peri-psyd-282013
"Siji Varghese, NP","Adult Psychiatric & Mental Health Nurse Practitioner, Nurse Practitioner",Female,English,"New York, NY",None,4.71,None,4.71,4.71,True,https://www.zocdoc.com/doctor/siji-varghese-np-256270
"Dr. Stephanie Hung, MD",Pediatrician,Female,"English
Chinese (Cantonese)","Flushing, NY",None,4.94,33 reviews,4.48,4.94,True,https://www.zocdoc.com/doctor/stephanie-hung-md-204844
"Dr. Michael Ahdoot, MD",Ophthalmologist,Male,"English
Spanish
Farsi","Sunnyside, NY",11104,4.70,608 reviews,4.10,4.65,False,https://www.zocdoc.com/doctor/michael-ahdoot-md-1688
"Dr. Elena Schmidt, OD",Optometrist,Female,English,"New York, NY",None,5.00,50 reviews,4.83,5.00,False,https://www.zocdoc.com/doctor/elena-schmidt-od-277241
"Dr. Wael Kamel, MD",Neurologist,Male,"English
Spanish
Arabic","Bayside, NY",11361,4.80,426 reviews,4.11,4.79,False,https://www.zocdoc.com/doctor/wael-kamel-md-25782
"Dr. Nancy Lau, MD",Gastroenterologist,Female,"English
Spanish
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",10006,4.69,826 reviews,4.16,4.72,True,https://www.zocdoc.com/doctor/nancy-lau-md-8316
"Dr. Genevieve Fernandes, DDS","Dentist, Cosmetic Dentist",Female,English,"New York, NY",10022,4.18,153 reviews,4.04,4.36,False,https://www.zocdoc.com/dentist/genevieve-fernandes-dds-2695
"Dr. Sofia Novak, MD",Gastroenterologist,Female,"English
Russian","Brooklyn, NY",11235,4.90,289 reviews,4.52,4.90,False,https://www.zocdoc.com/doctor/sofia-novak-md-95577
"Dr. Atish Patel, DDS","Dentist, Cosmetic Dentist",Male,English,"New York, NY",10001,5.00,27 reviews,4.88,5.00,False,https://www.zocdoc.com/dentist/atish-patel-dds-295943
"Dr. Kan Tun, MD",OB-GYN,Male,English,"Flushing, NY",None,4.35,23 reviews,3.82,4.32,True,https://www.zocdoc.com/doctor/kan-tun-md-273793
"Dr. Marianne Styler, MD",OB-GYN,Female,English,"New York, NY",10024,4.85,522 reviews,4.61,4.85,True,https://www.zocdoc.com/doctor/marianne-styler-md-86127
"Dr. Jeffrey Ditzell, DO","Addiction Specialist, Psychiatrist",Male,English,"New York, NY",None,4.77,43 reviews,4.93,4.83,True,https://www.zocdoc.com/doctor/jeffrey-ditzell-do-58039
"Dr. Faraj Gadee, MD","Internist, Primary Care Doctor",Male,English,"Brooklyn, NY",11207,4.50,24 reviews,4.13,4.46,False,https://www.zocdoc.com/doctor/faraj-gadee-md-218853
"Dr. Zitao Liu, MD, PhD",OB-GYN,Male,"English
Chinese (Mandarin)","New York, NY",10019,5.00,None,5.00,5.00,False,https://www.zocdoc.com/doctor/zitao-liu-md-phd-280342
"Dr. Shideh Maybody, MD","Pediatric Infectious Disease Specialist, Pediatrician",Female,English,"Astoria, NY",11103,4.77,87 reviews,4.33,4.81,False,https://www.zocdoc.com/doctor/shideh-maybody-md-86743
"Dr. Kenneth Levene, DDS",Orthodontist,Male,English,"New York, NY",10065,4.53,32 reviews,4.63,4.53,False,https://www.zocdoc.com/dentist/kenneth-levene-dds-177459
"Stefanie Ronde, LCSW",Psychotherapist,Female,English,"New York, NY",None,5.00,None,5.00,5.00,True,https://www.zocdoc.com/professional/stefanie-ronde-lcsw-276788
"Dr. Sara Hashmi, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Female,English,"Brooklyn, NY",11220,4.75,None,4.25,4.75,False,https://www.zocdoc.com/dentist/sara-hashmi-dds-294622
"Dr. Thais Castillo, MD",Pediatrician,Female,English,"Bronx, NY",10458,4.80,15 reviews,4.07,5.00,False,https://www.zocdoc.com/doctor/thais-castillo-md-186498
"Dr. Nikita Froenicke, DC",Chiropractor,Female,English,"Staten Island, NY",10306,4.87,31 reviews,4.75,5.00,True,https://www.zocdoc.com/doctor/nikita-froenicke-dc-287279
"Dr. Shyam Amin, MD",Cardiologist,Male,English,"New York, NY",None,4.88,32 reviews,4.39,4.93,False,https://www.zocdoc.com/doctor/shyam-amin-md-291768
"Dr. Liron Samra, DDS",Dentist,Female,English,"Great Neck, NY",11021,4.75,71 reviews,4.80,4.77,False,https://www.zocdoc.com/dentist/liron-samra-dds-292293
"Arlene Santiago, NP",Nurse Practitioner,Female,"English
Spanish","South Richmond Hill, NY",11419,4.82,28 reviews,4.29,4.83,True,https://www.zocdoc.com/doctor/arlene-santiago-np-286539
"Dr. Celina Ang, MD",Oncologist,Female,English,"New York, NY",10029,5.00,None,4.00,5.00,False,https://www.zocdoc.com/doctor/celina-ang-md-248523
"Dr. Stuart Schreiber, DDS","Dentist, Cosmetic Dentist",Male,"English
Hebrew
Russian
view all","New York, NY",10004,4.84,62 reviews,4.56,4.84,False,https://www.zocdoc.com/dentist/stuart-schreiber-dds-377
"Evan Malater, LCSW",Psychotherapist,Male,English,"New York, NY",None,4.78,23 reviews,4.95,4.64,True,https://www.zocdoc.com/professional/evan-malater-lcsw-242775
"Dr. Devorah Daley, MD",OB-GYN,Female,English,"New York, NY",10038,4.88,41 reviews,4.55,4.87,False,https://www.zocdoc.com/doctor/devorah-daley-md-218433
"Dr. Shawn Yunayev, MD","Gynecologist, OB-GYN",Male,"English
Spanish
Arabic
Russian","Brooklyn, NY",11234,4.76,374 reviews,3.87,4.70,False,https://www.zocdoc.com/doctor/shawn-yunayev-md-66888
"Dr. Lawrence Herman, MD","Gastroenterologist, Internist",Male,English,"New York, NY",10022,4.89,152 reviews,4.23,4.89,False,https://www.zocdoc.com/doctor/lawrence-herman-md-52511
"Dr. Carlos Rios, MD","Internist, Primary Care Doctor",Male,"English
Spanish","New York, NY",None,4.93,701 reviews,4.77,4.94,False,https://www.zocdoc.com/doctor/carlos-rios-md-19154
"Dr. Sunil Mehra, MD","Pulmonologist, Critical Care Specialist",Male,"English
Spanish
Hindi
Urdu","Long Island City, NY",None,4.81,16 reviews,4.33,4.87,True,https://www.zocdoc.com/doctor/sunil-mehra-md-209738
"Dr. Kevin Plancher, MD, FACS, FAAOS, MS","Orthopedic Surgeon, Sports Medicine Specialist, Knee Surgeon",Male,English,"New York, NY",10128,4.85,26 reviews,4.62,4.85,False,https://www.zocdoc.com/doctor/kevin-plancher-md-facs-faaos-ms-46972
"Dr. Svetlana Khizkiyayeva, DDS",Dentist,Female,English,"Brooklyn, NY",11222,4.73,56 reviews,4.70,4.76,False,https://www.zocdoc.com/dentist/svetlana-khizkiyayeva-dds-294117
"Joey Pang, PAC",Physician Assistant,Female,"English
Chinese (Cantonese)","New York, NY",10007,4.94,52 reviews,4.58,4.96,False,https://www.zocdoc.com/doctor/joey-pang-pac-126251
"Dr. Lisa Salstein, MD",Psychiatrist,Female,English,"New York, NY",10025,5.00,3 reviews,5.00,5.00,True,https://www.zocdoc.com/doctor/lisa-salstein-md-293295
"Tatiana Bulanov, MPT",Physical Therapist,Female,English,"Brooklyn, NY",11229,None,None,None,None,False,https://www.zocdoc.com/professional/tatiana-bulanov-mpt-291123
"Dr. Jeffrey Dermksian, MD",Orthopedic Surgeon,Male,English,"New York, NY",10019,4.76,501 reviews,4.63,4.73,False,https://www.zocdoc.com/doctor/jeffrey-dermksian-md-282925
"Dr. Shelly Shi, MD","Internist, Primary Care Doctor",Female,"English
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",10013,4.72,1976 reviews,4.41,4.77,True,https://www.zocdoc.com/doctor/shelly-shi-md-129600
"Margaret Shi, MA",Psychotherapist,Female,English,"Brooklyn, NY",11201,None,None,None,None,False,https://www.zocdoc.com/professional/margaret-shi-ma-297698
"Dr. Marlene Rivera, DC",Chiropractor,Female,"English
Spanish","Brooklyn, NY",11215,4.95,64 reviews,4.76,4.98,False,https://www.zocdoc.com/doctor/marlene-rivera-dc-287356
"Dr. Mary Taudel, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Female,English,"New York, NY",10016,4.75,529 reviews,4.71,4.74,False,https://www.zocdoc.com/dentist/mary-taudel-dds-17465
"Dr. Leonard Patlut, DDS","Dentist, Cosmetic Dentist",Male,"English
Russian","New York, NY",10017,4.60,188 reviews,4.87,4.65,False,https://www.zocdoc.com/dentist/leonard-patlut-dds-632
"Dr. Stella Zavelyuk, MD",Pediatrician,Female,English,"Brooklyn, NY",11224,5.00,None,4.69,5.00,False,https://www.zocdoc.com/doctor/stella-zavelyuk-md-249248
"Melissa DiGregorio, LMHC",Psychotherapist,Female,English,"New York, NY",10016,5.00,None,None,None,False,https://www.zocdoc.com/professional/melissa-digregorio-lmhc-293454
"Dr. George Lefkovits, MD",Plastic Surgeon,Male,"English
French
Spanish","New York, NY",10065,4.69,16 reviews,4.33,4.93,False,https://www.zocdoc.com/doctor/george-lefkovits-md-129511
"Dr. Andrew Nightingale, MD",Ophthalmologist,Male,"English
Spanish","New York, NY",10024,4.87,418 reviews,4.63,4.86,False,https://www.zocdoc.com/doctor/andrew-nightingale-md-135345
"Dr. Julia Budde, MD",Pulmonologist,Female,English,"Long Island City, NY",None,4.94,87 reviews,4.73,4.96,True,https://www.zocdoc.com/doctor/julia-budde-md-261719
"Dr. Hilary Reich, MD",Dermatologist,Female,English,"New York, NY",10021,4.75,342 reviews,4.63,4.76,False,https://www.zocdoc.com/doctor/hilary-reich-md-39330
"Dr. Gregory Tsai, MD","Ear, Nose & Throat Doctor, Sleep Medicine Specialist",Male,"English
Spanish
Chinese (Mandarin)","New York, NY",None,4.85,1257 reviews,4.34,4.88,True,https://www.zocdoc.com/doctor/gregory-tsai-md-37250
"Nargus Harounzadeh, DNP","Adult Psychiatric & Mental Health Nurse Practitioner, Nurse Practitioner, Family Psychiatric & Mental Health Nurse Practitioner",Female,"English
Spanish
Farsi","New York, NY",None,None,None,None,None,True,https://www.zocdoc.com/professional/nargus-harounzadeh-dnp-252134
"Dr. Marla Stern, MD",Pediatrician,Female,English,"New York, NY",10028,5.00,5 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/marla-stern-md-197442
"Dr. Cory W. Gold, DC",Chiropractor,Male,English,"New York, NY",10028,4.91,201 reviews,4.76,4.93,False,https://www.zocdoc.com/doctor/cory-w-gold-dc-134725
"Dr. Peter Stone, MD","Urological Surgeon, Urologist",Male,English,"Bronx, NY",10461,4.93,80 reviews,3.86,4.85,False,https://www.zocdoc.com/doctor/peter-stone-md-139861
"Dr. Fredric Haberman, DO",Dermatologist,Male,"English
Spanish
Portuguese
Polish
Ukrainian","Saddle Brook, NJ",07663,4.43,453 reviews,3.89,4.50,True,https://www.zocdoc.com/doctor/fredric-haberman-do-63415
"Dr. Campbell Cross, MD","Internist, Primary Care Doctor",Male,"English
Spanish","Brooklyn, NY",11201,4.76,93 reviews,4.85,4.78,True,https://www.zocdoc.com/doctor/campbell-cross-md-289389
"Dr. Sheila Margolis, MD",Ophthalmologist,Female,English,"New York, NY",10016,4.69,13 reviews,4.40,5.00,False,https://www.zocdoc.com/doctor/sheila-margolis-md-287978
"Dr. Edward Marcus, MD","Retina & Vitreous Surgeon, Ophthalmologist, Retina Specialist (Medical)",Male,"English
Spanish
Romanian","New York, NY",10075,4.78,9 reviews,4.25,5.00,False,https://www.zocdoc.com/doctor/edward-marcus-md-119452
"Amelia Rivera, PT",Physical Therapist,Female,English,"New York, NY",10017,5.00,7 reviews,5.00,5.00,False,https://www.zocdoc.com/professional/amelia-rivera-pt-289269
"Ryan Coye, DPT, PT",Physical Therapist,Male,English,"New York, NY",10019,5.00,8 reviews,5.00,5.00,False,https://www.zocdoc.com/professional/ryan-coye-dpt-pt-296662
"John Ferrera, PhD","Psychologist, Neuropsychologist",Male,English,"New York, NY",10005,None,None,None,None,True,https://www.zocdoc.com/doctor/john-ferrera-phd-298626
"Dr. Nitin Sheth, MD",Surgeon,Male,English,"New York, NY",10003,4.77,95 reviews,4.32,4.82,False,https://www.zocdoc.com/doctor/nitin-sheth-md-108980
"Bianca Nieto, LMSW",Psychotherapist,Female,English,"Brooklyn, NY",11215,None,None,None,None,False,https://www.zocdoc.com/professional/bianca-nieto-lmsw-298660
"Dr. Mehri Songhorian, MD",Neurologist,Female,English,"Elmhurst, NY",11373,4.49,67 reviews,3.97,4.63,False,https://www.zocdoc.com/doctor/mehri-songhorian-md-136881
"Dr. Zoe Rodriguez, MD",Gynecologist,Female,"English
Spanish","New York, NY",10003,4.75,126 reviews,4.58,4.75,False,https://www.zocdoc.com/doctor/zoe-rodriguez-md-171039
"Dr. Edward LaCorte, OD",Optometrist,Male,"English
Spanish","Bronx, NY",10459,4.76,55 reviews,3.84,4.84,False,https://www.zocdoc.com/doctor/edward-lacorte-od-275594
"Dr. Neil Brodsky, MD, FACP, AGAF",Gastroenterologist,Male,"English
Spanish
Italian
Chinese (Mandarin)","Douglaston, NY",None,4.97,183 reviews,4.64,4.97,True,https://www.zocdoc.com/doctor/neil-brodsky-md-facp-agaf-70742
"Dr. Edward Nichols, MD",Pediatrician,Male,English,"New York, NY",10030,4.55,20 reviews,3.89,4.56,False,https://www.zocdoc.com/doctor/edward-nichols-md-123076
"Dr. George Mc Millan, MD, FACOG",OB-GYN,Male,English,"Jamaica, NY",11435,4.16,87 reviews,2.71,4.22,False,https://www.zocdoc.com/doctor/george-mc-millan-md-facog-188142
"Jane Gibbons, LAc",Acupuncturist,Female,English,"New York, NY",10016,4.94,17 reviews,5.00,4.93,False,https://www.zocdoc.com/doctor/jane-gibbons-lac-291280
"Michael Virgile, DPT, PT",Physical Therapist,Male,English,"New York, NY",10003,4.59,29 reviews,4.64,4.75,False,https://www.zocdoc.com/professional/michael-virgile-dpt-pt-137476
"Dr. Elizabeth Romney, MD",OB-GYN,Female,English,"Bronx, NY",10467,5.00,10 reviews,4.30,5.00,False,https://www.zocdoc.com/doctor/elizabeth-romney-md-292163
"Dr. Julia Gittler, MD",Pediatric Dermatologist,Female,English,"Scarsdale, NY",10583,4.93,15 reviews,4.07,4.93,False,https://www.zocdoc.com/doctor/julia-gittler-md-288832
"Tiffany Randazzo, NP",Nurse Practitioner,Female,English,"Forest Hills, NY",11375,4.79,24 reviews,4.20,5.00,False,https://www.zocdoc.com/doctor/tiffany-randazzo-np-258115
"Dr. Jonathan Spitz, DC",Chiropractor,Male,English,"Brooklyn, NY",11201,4.84,938 reviews,4.92,4.92,True,https://www.zocdoc.com/doctor/jonathan-spitz-dc-59132
"Dr. Charles Pearlman, MD",Orthopedic Surgeon,Male,"English
Spanish
Russian","Brooklyn, NY",11235,3.06,17 reviews,1.75,2.94,False,https://www.zocdoc.com/doctor/charles-pearlman-md-124826
"Dr. Donna Finkelstein, MD","Internist, Primary Care Doctor",Female,English,"New York, NY",None,5.00,24 reviews,4.35,5.00,True,https://www.zocdoc.com/doctor/donna-finkelstein-md-274955
"Andrea Cilento, LCSW",Psychotherapist,Female,English,"New York, NY",None,5.00,7 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/andrea-cilento-lcsw-296959
"Dr. Haritha Veeramachaneni, MD",Plastic Surgeon,Female,English,"New York, NY",None,4.85,54 reviews,4.28,4.86,True,https://www.zocdoc.com/doctor/haritha-veeramachaneni-md-118299
"Pallavi Jain, PT, MPT",Physical Therapist,Female,None,"New York, NY",None,5.00,11 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/pallavi-jain-pt-mpt-289998
"Jeffery Chen, LAc",Acupuncturist,Male,English,"New York, NY",10004,4.60,10 reviews,4.67,5.00,False,https://www.zocdoc.com/doctor/jeffery-chen-lac-284826
"Dr. Olga Ferdman, DDS",Pediatric Dentist,Female,English,"Brooklyn, NY",11236,4.32,77 reviews,3.57,4.25,False,https://www.zocdoc.com/dentist/olga-ferdman-dds-164381
"William Collins, DPT, PT",Physical Therapist,Male,English,"New York, NY",10036,5.00,9 reviews,5.00,5.00,False,https://www.zocdoc.com/professional/william-collins-dpt-pt-290079
"Tyvon Foster, LMSW",Psychotherapist,Male,English,"New York, NY",10006,4.91,22 reviews,4.95,4.91,False,https://www.zocdoc.com/professional/tyvon-foster-lmsw-297768
"Dr. Marina Oks, DO","Internist, Primary Care Doctor",Female,"English
Russian","Brooklyn, NY",11223,4.14,22 reviews,3.65,4.20,True,https://www.zocdoc.com/doctor/marina-oks-do-260384
"Dr. Jose Arvizu, MD",Psychiatrist,Male,"English
Spanish","New York, NY",10016,5.00,8 reviews,4.88,5.00,False,https://www.zocdoc.com/doctor/jose-arvizu-md-241326
"John Mackarey, PT",Physical Therapist,Male,English,"Long Island City, NY",11101,5.00,17 reviews,4.94,5.00,False,https://www.zocdoc.com/professional/john-mackarey-pt-281852
"Dr. Zvi Ben-Zvi, MD","Pediatrician, Internist, Primary Care Doctor",Male,"English
Hebrew","NY, NY",None,4.81,316 reviews,4.57,4.79,True,https://www.zocdoc.com/doctor/zvi-ben-zvi-md-61803
"Dr. Eva Rynjah, MD",Pediatrician,Female,English,"Bronx, NY",10468,4.88,None,3.63,4.75,False,https://www.zocdoc.com/doctor/eva-rynjah-md-204974
"Dr. Lawrence Epstein, MD",Pain Management Specialist,Male,English,"New York, NY",10029,4.87,15 reviews,4.73,4.87,False,https://www.zocdoc.com/doctor/lawrence-epstein-md-67395
"Dr. Rachel Nazarian, MD, FAAD",Dermatologist,Female,English,"New York, NY",10016,4.77,1846 reviews,4.53,4.82,True,https://www.zocdoc.com/doctor/rachel-nazarian-md-faad-95489
"Amy Woodstock, LAc",Acupuncturist,Female,"English
French","New York, NY",10022,5.00,25 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/amy-woodstock-lac-292927
"Dr. Miwa Geiger, MD","Pediatric Cardiologist, Pediatrician",Female,English,"New York, NY",10029,None,None,None,None,False,https://www.zocdoc.com/doctor/miwa-geiger-md-195344
"Dr. Julia Nosov, DDS","Dentist, Cosmetic Dentist",Female,"English
Russian","New York, NY",10003,4.25,89 reviews,4.44,4.49,False,https://www.zocdoc.com/dentist/julia-nosov-dds-277991
"Dr. Nadia Afridi, MD",Plastic Surgeon,Female,English,"New York, NY",10021,4.97,30 reviews,4.62,5.00,False,https://www.zocdoc.com/doctor/nadia-afridi-md-114031
"Dr. Mario Tuchman, MD, DMD",Oral Surgeon,Male,"English
Spanish","New York, NY",10016,4.74,125 reviews,4.57,4.79,False,https://www.zocdoc.com/dentist/mario-tuchman-md-dmd-41358
"Dr. Victoria Huan, MD",Psychiatrist,Female,English,"New York, NY",10001,4.60,47 reviews,4.93,4.59,False,https://www.zocdoc.com/doctor/victoria-huan-md-149864
"Dr. Michael Kakzanov, OD",Optometrist,Male,"English
Spanish
Hebrew
Russian","New York, NY",10028,4.69,616 reviews,4.71,4.73,False,https://www.zocdoc.com/doctor/michael-kakzanov-od-44166
"Dr. Sunil H. Patel, MD",Gastroenterologist,Male,English,"Staten Island, NY",None,4.72,103 reviews,4.36,4.77,True,https://www.zocdoc.com/doctor/sunil-h-patel-md-49950
"Dr. Aditya Patel, MD","Anesthesiologist, Pain Management Specialist",Male,English,"Saddle Brook, NJ",07663,4.82,11 reviews,4.55,4.82,False,https://www.zocdoc.com/doctor/aditya-patel-md-199012
"Dr. Joshua Shatzkes, MD",Cardiologist,Male,English,"New York, NY",10029,5.00,None,4.00,5.00,False,https://www.zocdoc.com/doctor/joshua-shatzkes-md-252670
"Dr. Vincent Yen, MD",Endocrinologist,Male,English,"New York, NY",None,4.87,446 reviews,4.55,4.86,True,https://www.zocdoc.com/doctor/vincent-yen-md-12263
"Dr. Vinod Patel, MD, FACC, FSCAI",Cardiologist,Male,"English
Spanish
Hindi
Urdu
Gujarati","Brooklyn, NY",11215,4.76,635 reviews,4.42,4.78,False,https://www.zocdoc.com/doctor/vinod-patel-md-facc-fscai-30257
"Dr. Maria Alexandra Rodriguez, MD",Cardiologist,Female,"English
Spanish","Bronx, NY",10467,5.00,14 reviews,4.79,4.93,False,https://www.zocdoc.com/doctor/maria-alexandra-rodriguez-md-204781
"Dr. Rita Vieyra, DDS","Dentist, Cosmetic Dentist",Female,"English
Spanish","Glen Cove, NY",11542,4.88,60 reviews,4.53,4.93,False,https://www.zocdoc.com/dentist/rita-vieyra-dds-177018
"Berena Wasserstein, LCAT",Psychotherapist,Female,English,"New York, NY",10011,4.89,9 reviews,4.89,4.89,True,https://www.zocdoc.com/professional/berena-wasserstein-lcat-284534
"Dr. Jason Steinberg, MD","Oncologist, Hematologist",Male,English,"Brooklyn, NY",11234,5.00,7 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/jason-steinberg-md-273188
"Sarah Porter, PA",Physician Assistant,Female,English,"New York, NY",10019,5.00,6 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/sarah-porter-pa-180213
"Dr. Nilofar Hava, MD",Primary Care Doctor,Female,"English
Hindi
Gujarati","Ridgewood, NY",11385,5.00,None,4.00,4.00,False,https://www.zocdoc.com/doctor/nilofar-hava-md-293678
"Dr. William Lackey, MD","Hip and Knee Surgeon, Orthopedic Surgeon, Adult Reconstructive Orthopedic Surgeon",Male,English,"Brooklyn, NY",11209,4.70,642 reviews,3.97,4.72,True,https://www.zocdoc.com/doctor/william-lackey-md-133439
"Victoria Frisse, PhD",Psychologist,Female,English,"Brooklyn, NY",11249,None,None,None,None,True,https://www.zocdoc.com/doctor/victoria-frisse-phd-293053
"Sadi Fox, PhD",Psychologist,Female,English,"Brooklyn, NY",None,5.00,10 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/sadi-fox-phd-281416
"Dr. Ashley Narain, DC",Chiropractor,Female,English,"New York, NY",10003,4.80,99 reviews,4.99,4.82,False,https://www.zocdoc.com/doctor/ashley-narain-dc-246534
"Dr. Meryl Joerg, MD, FAAD",Dermatologist,Female,English,"New York, NY",10024,4.48,588 reviews,3.64,4.62,True,https://www.zocdoc.com/doctor/meryl-joerg-md-faad-72182
"Charles Burton, PhD",Psychologist,Male,English,"Brooklyn, NY",11222,None,None,None,None,True,https://www.zocdoc.com/doctor/charles-burton-phd-293038
"Dr. Kate Pickett, DMD",Dentist,Female,English,"New York, NY",10018,4.84,90 reviews,4.74,4.92,False,https://www.zocdoc.com/dentist/kate-pickett-dmd-215646
"Dr. Yixiu Zheng, MD","Internist, Primary Care Doctor",Female,"English
Chinese (Mandarin)","New York, NY",10002,4.65,1400 reviews,4.42,4.71,True,https://www.zocdoc.com/doctor/yixiu-zheng-md-62134
"Dr. Nicholas Nissirios, MD",Ophthalmologist,Male,"English
Greek","Flushing, NY",11364,4.80,1061 reviews,4.17,4.85,False,https://www.zocdoc.com/doctor/nicholas-nissirios-md-132755
